text,label
{ %# 曝光 台 #% }   【 路边 鲜花 遭 了 “ 毒手 ” 】 小编 收到 了 一位 市民 提供 的 图片 ， 图片 虽 不是 特别 清晰 ， 但 也 可以 看见 ， 这位 女士 在 摘 绿化带 内 的 鲜花 ！ [ 怒 ]   要 知道 ， 这些 鲜花 此时 的 美 ， 倾注 了 绿化 管养 师傅 们 平时 多少 个 日夜 的 精心 呵护 ！ 小编 希望 大家 ， 赏花 莫 “ 伤花 ” ， 争做 文明 南京 人     { % 南京 · 虹悦城 % },0
[ 悲伤 ] [ 悲伤 ] [ 悲伤 ] 马粪 好 不讲理 哦 ， 幂 幂 上 热 搜 了 ， 空瓶 效果 好 就是 幂 幂 人气 高路 人缘 好 ， 空瓶 效果 烂 （ 比如 今天 幂 幂 再 一次 试水 失败 ） 就是 对家 为了 黑 你 幂 空降 的 热 搜 ， 话 都 被 你 说完 了 我们 还 说 个 jb 啊   ， 老泌路 人缘 有多烂 请 你 点开 知乎 豆瓣 天涯 看一看 好 吗 ， 有 时间 你们 还是 多 心疼 一下 颊 行 和 曹总来 总 吧 ， 砸 大 血本 奶 都 没 把 老泌 奶活 也 是 蛮 肉 疼 的 [ 悲伤 ] [ 悲伤 ] [ 悲伤 ] [ 悲伤 ],0
我 和 他 总会 有种 神奇 的 遇见 ！ 就是 第六感 感觉 到 的 ！ 那天 足球 总决赛   我 在 犹豫 要 不要 进场 看 。 心里 觉得 会 遇到 他   还是 无功而返   结果 一 转头 回去 就 直面 他 。 今天 也 是   从 图书馆 回来 就 遇到 了   很远 就 看 出来 了   我 在 看着 他   他 也 看着 我   很 久 今天 中午 梦到 他 了 ， 因为 他 手里 捏 着 不能 给 老师 发现 的 纸条   我 大胆 的 拉 住 他 的 手 ， 两个 人 默不作声 。 后来 我 说 那些 女生 是不是 对 你 有意思   他 突然 看向 我   你 不 也 有 一样 的 心思 吗 呜呜 呜梦 为什么 这么 真实 啊 [ 泪 ],0
感   的 邀请 ， 很 开心 可以   大哥 一起 为 环保 公益 尽 一份 力 { %# 环保 英雄 #% }   一起 行动 起来 [ 加油 ]   ​,1
今天 傍晚 ～ 好吃 好玩 好 健康 🤣 心情愉快 ～ 就是 健康 幸福 的 來源 😘 { %# 我愛吃 甜食 怎麼 辦 #% } { %# 波妞愛吃 石頭 怎麼 辦 #% } { %# 咘 咘 愛 耍 可 愛 怎 麼 辦 #% } { %# 這對 爸媽 很 愛 黏 小孩 #% } { %# 明天 我 就要 忙碌 不停 了 開始 想 我 的 家人 #% }   ​,1
随性 ， 自由 ， 与众不同 ！ { %# 戒不掉 #% } 的 { %# COCOCRUSH #% } ， 创造 无限 的 可能 ；   { % 网页 链接 % }   ​,1
那些 曾经 坚信 两个 人 做 才 浪漫 的 事 慢慢 的   自己 一个 人 都 去 实现 🎠   { % 上海 % }   ​,1
费尽心思 的 室友 们 假装 都 不 知道 我 的 生日 而 我 以为 她们 都 知道 [ 允悲 ] [ 允悲 ] [ 允悲 ] 吃 得 很 撑   很 好吃 爱 你们 哦 [ 羞嗒 嗒 ] [ 心 ] PS : 好久 不 喝 酸奶 突然 觉得 有点 酸 就 像 好久 ... emm ... 给 忘 了 再 喝 一口 酸奶 也 没想 起来 ₍ ₍   ( ̨ ̡   ‾ ᷄ ᗣ ‾ ᷅   ) ̧ ̢   ₎ ₎ 希望 以后 的 我会 感谢 现在 努力 的 自己 未来 的 某 一天 我 可以 坚定 地 说 我 很 喜欢 、 很 适合 、 并且 非常 有 底气 走 好 这 条路 而 不是 自己 选择 的 路 跪 着 也 要 走 完 这样 痛苦 的话 [ 小 黄人 惊讶 ]   { % 太原 · 山西财经大学 % },1
生活 不止 眼前 的 苟且 ， 还有 美食 。 坐地铁 去 吃 武汉 唯一 一家 的 油饼 包 烧卖 ， 回到 学校 就 消化 完 了 ， 来 一份 花甲 粉 。   { % 武汉 % }   ​,1
出 门前 别人 问小 侄子 吃 蛋糕 吗 ？ 要是 吃 就 带 着 点 。 小 侄子 问 ： 是 姑姑 做 的 嘛 ？ 不是 。 小 侄子 ： 奥 ， 那不带 了 ， 不是 姑姑 做 的 我 不吃 。 本人 深感 欣慰 。 [ 并 不 简单 ] 给 小孩儿 加 鸡腿 🍗   ​,1
举报 这条 微博 ， 吗 的 不 听 劝 删 ， 代 别人 大名 上 广场 ， 让 易 烊 千玺 被 骂 ！ 太 不要脸 了 ， 帮 别家 虐粉 拿易 烊 千玺 当剑 使 ！ → { % 网页 链接 % }   ​,0
我 希望 我们 的 生活 ， 也 总是 这样 ， 充满 彩色 泡泡 [ 羞嗒 嗒 ] [ 羞嗒 嗒 ] [ 羞嗒 嗒 ]   { % 深圳 · 欢乐 海岸 ( OCTBAY ) % }   ​,1
真的 可以 说 分析 得 很 到位 了 [ good ]   ​,1
坑人 ， 真是 气愤 碰到 个 假钱 [ 怒 ] 同样 是 纸 做 的 钱 （ 真假 ） 不过 一个 是 国家 认可 的 而已 ， 什么 时候 能 取消 纸币 就 好 [ 汗 ] [ 哼 ] 撕 了 别 坑 别人   ​,0
这些 古建 的 老屋 ， 简朴 、 宁静 、 古老 、 柔美 ， 岁月 斑斓 的 墙上 刻画 的 都 是 年迈 的 裂痕 ， 古建 也 是 有 生命 的 ， 虽然 是 凝固 的 ， 可 在 它 上面 蕴含着 那个 时期 的 人文 思想 。 爱 极了 这些 古建 。 （ 相机 拍于 良户 ）   { % 长治 · 淮海 % }   ​,1
广济桥 ～ 是 中国 古代 著名 桥梁 之一 ， 历时 57 年 建成 ， 全长 515 米 ， 分 东西 两段 18 墩 ， 中间 一段 宽约 百米 ， 因 水流 湍急 ， 未能 架桥 ， 只用 小船 摆渡 。 广济桥 以 其 “ 十八 梭船 二十四 洲 ” 的 独特 风格 与 赵州桥 、 洛阳桥 、 芦沟桥 并称 中国 四大 古桥   ​,1
{ %# 王子 异   自拍 #% } [ 心 ] { %# 王子 异 #% }   [ 心 ] { %# 王子 异 能量 月 #% }       天使 般的 面容 + 魔鬼 的 身材 ！ 自拍 怎么 拍都帅 爆 ！ [ 色 ] [ 色 ] [ 色 ] [ 色 ] [ 色 ] [ 色 ] [ 色   ​,1
邻居 叔叔 养 的 流浪 猫生 了 三只 小猫   前天 问起 的 时候   结果 说 已经 消失 两天 了   应该 被 旁边 幼儿园 门卫 养 的 狗   欺负 走 了   邻居 叔叔 帮 接生   在 楼下 搭 了 小 房子 给 他们 住   每天 早晨 去 买奶 回来 给 他们 喝   有天 回来 发现 保护 他们 的 小 门板 被 撕咬 的 破破烂烂   猫 妈妈 和 小猫 都 不见 了   本来 说 那 只橘 猫 大家 一起 养 的   两只 小 白猫 已经 有人 愿意 收养   第一次 产生 对 狗 无比 大 的 恶意   窝前 没有 血   希望 猫 妈妈 和 小猫 安然无恙   还 可以 回来,0
少女 的 温馨 一人小窝 。 ins : jhnoh77   ​,1
【 看 ！ { %# 寒门 学子 家里 最 醒目 的 装修 #% }   你 还有 什么 理由 不 努力 ？ 】 当 你 抱怨 命运 不济 ， 生活 不易 时 ， 他们 ， 却 目标 坚定 ， 努力奋斗 。 一张 张 奖状 是 这些 寒门 学子 家里 最 醒目 的 “ 装修 ” ， 家庭 的 贫困 是 暂时 的 ， 努力 拼搏 出 的 幸福 才 是 长久 的 ！ 让 我们 一起 奋斗 ， 让 平凡 的 人生 更 精彩 ！ { % 看 ， 寒门 学子 家 那 最 醒目 的 “ 装修 ” % }   ​,1
生活 是 平凡 普通 的 ， 因为 你 的 发现 ， 才 精彩纷呈 。   ​,1
看到 别人 申请 访友 签时 一般 都 写 一个月 ， 偏偏 某人 给 我 写 了 2 个 月 的 邀请函 ， 还 没 去 办 我 就 慌 了 [ 笑 cry ]   ​,1
"每 一次 独自 来到 郊外 ， 站 着 冥想 ， 都 是 对 自己 心灵 的 一次 洗礼 。 我 正在 使用 "" 心灵 洗礼 "" 封面 图 ， 你 也 来 试试 吧 。 { % 网页 链接 % }   ​",1
  这个 人 不是 我 ， 也 不是 我 的 小号 ， 望 各位 周知 ， 我 已经 收到 了 不少 人 收到 的 这个 人 的 “ 慰问 ” 。 编 的 理由 好 新鲜 ， 说 我 人 在 国外 ， 要 回国 ， 手机 被盗 了 ， 还给 一个 电话 让 我 的 朋友 去 确认 ， 说 我 买 外汇交易 失败 。 和 我 最大 的 区别 就是 我 的 账号 是 微博 认证 的 是 红色 星星 ， 这个 认证 现在 微博 已经 没有 了 。   ​,0
我 太 喜欢 扫弦 了   所以 只能 唱 高潮   手指 要断 了   我 终于 从 夜空 中 最亮 的 星   换歌 了   好几年 才 弹出来 一句   🐷   ​,1
把 这季 《 歌手 》 收官 之战 又 看 了 一遍 ， 每期 《 歌手 》 总能 让 人 发现 许多 好 听的歌 。 《 我变 了   我 没变 》 改编 后 也 超 好听 ， 话 说 这 首歌 当时 作为 京东 12 周年 的 主题曲 ， 真的 算是 超走心 的 品牌 宣传 曲 之一 了 [ 挤眼 ]   ​,1
依然 是 无辣 不欢 的 我 。   ​,1
无论 多远 ， 无论 多久 ， 只要 你 说 想 我 了 ， 我 就 会 回来 … …   ​,1
真的 不想 做作业 厚   我 恨 设计   ​,0
💌 🐣 本 一捆 妹唱 的 真相 是 真   送给 我 最 爱 的 异坤 > > { % 网页 链接 % }   ( 来   ​,1
飞扬 24 毕业 了 ， 让 少远 组织 大家 去 聚餐 了 ， 我 没有 去 。 一个 人 在 空空 的 教室 坐 着 发呆 ， 听 着 一首首 伤感 的 歌 ， 眼泪 还是 不争气 的 流 了 下来 … 越是 告诉 自己 不要 哭 ， 越是 无法控制 的 流泪 … 为什么 天气 总是 这么 配合 我 的 心情 呢 ？ 外面 的 雨 一直 下个 不停 ， 内心 的 世界 也 早已 大雨滂沱 … 痛 ， 好痛 …   ​,0
天天 的 ！ 可 咋整 [ 允悲 ] [ 允悲 ] [ 允悲 ] [ 允悲 ] 也 没有 人帮 我 减轻负担   { % 四平 % }   ​,0
一个 人来 芝 乐坊 吃饭 ， 点 了 200 多 ， 可能 剩 了 100 多 的 东西 ～ 眼 大肚皮 小 的 我 太 可恶 了 ～   ​,0
宁愿 痛苦 到极点 自杀 离去 也 不愿 咬 我 一下         期待 了 那么 久     没想到 是 这个 结果   ​,0
如愿 在 她 的 帐篷 里 睡觉 了 … … 小时候 我 是 拿 被单 挂 凳子 上 弄 个 帐篷 出来 ， 所以 ， 女孩子 小时候 的 心思 都 大同小异 吧 ， 只是 以前 我 没能 实现 ， 现在 ， 帮 她 实现 ， 希望 你 健康 快乐 成长 ， 带 着 自己 的 幻想 与 梦想 一起 前行   ​,1
记不清 在 哪 看 的 一句 话   大概 是 “ 爱 一个 人 不能 深究 ， 只能 爱个 大概 ”   越想 越 觉得 贴切   所以 觉得 那些 “ 你 爱 我 什么 、 你 喜欢 我 什么 ” 这 类 问题 是 没有 答案 的 我爱你 什么   如果 因为 你 好看 那 世界 上 好看 的 不胜枚举 我企 不是 见 一个 得 爱 一个   同理 性格 好 、 有 才华 、 有趣 、 体贴 等等 这些 答案 都 无法 成为 我爱你 的 答案 我爱你 就是 爱 你 这个 人 的 大概 啊   爱 你 的 所有 展现 出来 的 大概 形象 与 言行举止,1
迷信   这会 给 我票   坑人 呢 [ 怒 ] [ 怒 ]   ​,0
💭 emmm 马上 期中考试 了 不过 最骚 的 是 我 将 在 生日 那天 面对 自己 的 期中 成绩 [ 摊手 ]   ​,1
曾经 看 又 又 的 真相 是 假 那个 哭 的 呀 ， 现在 这首 真相 是 真 也 是 听 的 我 鸡皮疙瘩 一身 ， 求求 大神 一定 剪 一下 这 首歌 ... [ 作揖 ] [ 作揖 ] [ 作揖 ] [ 悲伤 ]   ​,0
今天 的 食量 有点 惊人   早上 十点 喝 了 一 大碗 粥 一个 包子   十二点 的 时候 吃 了 一碗 花甲 米线 和 一个 冰激凌   两点 的 时候 又 吃 一碗 麻辣烫 和 一瓶 雪碧   估计 两个 小时 以后 我 又 该 饿 了   我 这 是 怎么 了 [ 挖 鼻 ] [ 挖 鼻 ]   { % 合肥 · 天鹅湖 万达 % }   ​,1
我 是不是 也 生病 了 为何 全身 有气无力 头晕眼花 眼冒金星 [ 泪 ]   ​,0
每次 别人 说 喜欢 我 我 都 觉得 他们 的 喜欢 很 浅浅 到 喝 过 酒 就 忘记 吵过 架 就 放弃   ​,0
每天 就是 吃 呀 吃 ！ 这 是 要 喂 胖 的 节奏 啊 [ 污 ] 我要 多 吃 点 ， 可能 长 身体 [ 哈哈 ]   { % 常德 % }   ​,1
你 转身 向背   侧脸 还是 很 美 [ 鲜花 ] 我用 眼光 去 追   { % 新乐 · 邯 邰镇 % }   ​,1
有人 问 我 是不是 瘦 了   我 说 没有   他 说 那 他 就 放心 了 [ 微笑 ] [ 微笑 ] 滚 吧   ​,0
今儿 第二次 在 东南 上学 ， 下午 他来 陪 我 ， 2 点 左右 就 到 了 ， 但 不敢 进 教室   ， 在 旁边 教室 玩游戏 （ 王者 荣耀 ） ， 玩 的 一般 哈哈哈 哈哈 ， 休息 去 找 他 ， 玩 了 一 小时 后 好点 了 [ 鼓掌 ] 今儿 上到 4.40 ， 明儿 到 3.20   ​,1
{ %# 胡 一天 #% }   我 今天 在 西湖 ， 你家 ！ 你 看看 我 拍 的 照片 ， 要 不 也 夸 我 一   ​,1
[ good ] [ 鲜花 ] “ 不 因为 自己 努力 了 ， 对方 没有 努力 而 愤怒 ” 。 近年来 会 因为 一些 朋友 的 状态 没有 达到 我 的 期待 而 愤怒 ， 甚至 心 生 怨恨 。 『 誓言 ， 与 破誓 』 { % 誓言 ， 与 破誓 % }   ​,0
小时候 缺失 的 东西 ， 要 用 一生 去 寻觅 。 从小到大 一直 都 觉得 自己 是 被 爱 包围 的 孩子 ， 然而 真相 是 — — 我 忘 了 许多 事 ， 自我 保护 机制 让 我 选择 只 回忆 那些 被 爱 的 瞬间 ， 可是 ， 午夜 的 梦魇 ， 惊醒 的 早晨 ， 都 在 提醒 我 ， 记忆 最深处 的 痛苦 。 一部 《 被 嫌弃 的 松子 的 一生 》 让 我 哭 到 不行 ， 因为 在 其中 看到 了 自己 的 影子 。 心 之 何如 ， 有似 万丈 迷津 ， 除了 自渡 ， 他人 爱莫能助 。 总是 沉溺于 悲哀 中 无法自拔 ， 唯有 多 读书 ， 努力 在 别人 的 故事 中 ， 寻找 自救 之 法 。,0
打榜 五分钟 ， 开心 两 小时 ！ 速来助   的 { % 贝壳 - 武艺 % }   在 { %# 亚洲 新歌 榜 #% } 夺冠 ， 我 爱 打 榜 ， 打榜 使 我 快乐 ！ [ doge ]   ​,1
我特 么 不 存在 躺 🐔 了 吧 ！ ！ ！ 嘻嘻 😁 ZFY 是 真的 猛 [ 二哈 ]   ​,1
笑 死 别人 都 替 我 的 论文 着急 了 我 还 在 慢悠悠 做 报价单 我 大概 是 毕 不了 业 了   ​,0
哈哈哈哈 ， 这 是 我 看到 的 最 搞笑 的 恐怖 漫画   ​,1
燥热 的 周末 ， 本 不该 有 的 加班 ， 那么 多 因为 加班 干不了 的 事 ， 郁闷 ！ 清明节 在 加班 ， 周末 在 加班 。 每天 不是 在 加班 ， 就是 在 加班 的 路上 。 是 时候 加快 离开 的 步伐 了 ！ 我 想起 那天 下午 夕阳 下 的 奔跑 ， 那 是 我 逝去 的 青春 ！   { % 枣庄 · 海河 路 % }   ​,0
是 啊 ， 怎么 会爱上 了 她 。 可惜 ， 纸短情长 啊 ， 诉不尽 当时 涟漪 ， 但 我 的 故事 还是 ， 都 是 关于 你 啊 。 人 啊 ， 最 怕 突然 听懂 了 一首歌   { % 营口 · 咖啡 陪 你 - 营口 国际 店 % }   ​,0
人生 第一次 ！ 帮助 高中 时 的 朋友 “ 桌桌 ” 进行 远程 大学 选修 考试 协助 服务 [ doge ] 我 的 专业 更好 有 用处 ~ 这才 是 真真正正 的 开卷考试 好 吧 ~ [ 哈哈 ]   ​,1
吃个 果冻 都 是 爱 你 的 形状 { %# 果冻 ， 我要 喜之郎 ！ #% }   { % 咸阳 · 咸阳 职业 技术 学院 % }   ​,1
如果说 每个 人 都 可以 有 自己 想要 的 生活 ， 那么 我 的 理想 生活 是 : 随时随地 都 可以 来 一场 说走就走 的 旅行 ， 嘿嘿 。   ​,1
就 好像 做 什么 都 不会 一帆风顺 喜欢 的 事情 喜欢 的 东西 喜欢 的 人 更何况 那些 不 喜欢 还要 努力 去 完成 的 同时 也 觉得 自己 想要 的 并不多 如果 是 无理 的 要求 我 都 认 了 真的 没有 什么 可以 去 依靠 的 了 最 不 喜欢 的 是 对别 旁人 的 麻烦 与 为难 能 不要 的 就 不要 了   快乐 一些 至少 会 觉得 自己 还 值得 被 爱能 影响 心情 的 很 多种 可能 都 在 今天 ☀ ️ 🌥 🌧 🌩 ⚡ ️ 🚶   { % 徐州 % },1
教练 说 一只 手 抓不住 我 胳膊 了     我 说 最近 好像 是 胖 了 点 教练 说   胖 多少 你 心里 没 个数 吗 [ 哼 ] [ 哼 ] [ 哼 ] [ 哼 ] [ 哼 ] [ 哼 ]   { % 深圳 · 华侨城 % }   ​,0
{ %# 千岛湖 岛主 招募 #% }   千岛湖 之旅 第一站 龙坞 水库 ， 原本 逗 逼 的 我 来到 这 也 变成 了 佛系 青年 . 感受 大自然 的 气息 ， 领略 水资源 保护 基地 的 奥秘   ​,1
再 一次 被 小号 豹 晒 。 星战 买 的 石头 号 想 在 日服 随便 玩玩 ， 今天 孔明 单 up 凑 了 30 个 石头 来 了 个 十连 ， 我 都 不 知道 该 说 什么 了 ， 我国 服 的 号 还 失明 啊 。 根据 欧非 守恒 ， 瞬间 觉得 今年 泳装 要 GG [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ]   ​,0
阿拉丁 神灯 出现   快给我 三个 愿望 第一个 愿望   全世界 观光 圣马可 广场   凡尔赛 回廊 有 一个 男生   出现 在 身旁 他 心地善良   他 性格开朗 第二个 愿望   外太空 翱翔 有 他 不 慌张   宇宙 间 徜徉 第三个 愿望   牵手 在 教堂 他 是 新郎 我 是 他 的 新娘 [ 爱 你 ]   ​,1
今天 难得 有空 给 俩 宝 做点 好吃 的 😊 ， 我 是 这么 想 的 。 一大早 去 海鲜 市场 买鱼 ， 中午 做 了 个 鲅鱼 鱼丸汤 ， 一直 差评 [ 黑线 ] ！ 下午 给 宝包 鲅鱼 馅 饺子 ， 开始 准备 包小 饺子 ， 后来 发现 时间 不够 ， 二合一 ， 包大 饺子 ， [ 嘻嘻 ] ， 好像 味道 也 不是太好 [ 挖 鼻 ] 。 剩下 的 鱼肉 泥 ， 准备 晚上 做 鱼丸 。 我 就 不信 了 ， 样样 都 难吃 ？ ！ 值得 安慰 的 有 一点 ， 中午 烤 的 和 炒 的 花 蛤 都 觉得 很赞 👍 ， 主要 是 没有 技术难度 啊 ， 做熟 了 都 好吃 。 去 做 鱼丸 ！ ！ ！ [ 加油 ]   { % 郑州 · 宏伟 街 % },1
万博 的 一麻 一辣 不负众望 的 又 少个 一道 菜 。 还 一直 问 我 能 吃 完 吗 ？ 老子 就是 知道 你们 会少 给 菜 才 没 直接 打包带 走 的 ！ 连续 四次 了 [ 微笑 ] [ 微笑 ] [ 微笑 ] 每次 都 少 ， 一 整个 菜 不 给 。 每次 都 是 厨师 没 看到 ， 但是 钱 你们 可 不少 收 啊 。 你们 是 要 穷 疯 了 吧 [ 微笑 ] [ 微笑 ] [ 微笑 ] [ 微笑 ] [ 微笑 ]   { % 保定 · 万博 广场 （ 商圈 ） % }   ​,0
为什么 要 不 开心 ？ 为什么 要 失落 ？ 为什么 要 羡慕 ？ 我 从小 就 没有 爸爸 的 啊 [ 微笑 ] 家里 那个 就是 和 沙发 茶几 电视机 一样 的 摆设 啊 ！ 我 的 爸爸 是 我 妈妈 ， 我 的 爸爸 是 我 男朋友 ， 我 的 爸爸 是 我 的 脸 脸 ， 就 酱紫 啊 ～   ​,0
今天 在 我 舅妈 的 镜头 下 终于 见证 自己 多么 胖 [ 跪 了 ] 自从 不和鹏哥 去 神山 跑步 之后 再也 没跑 过步 [ 跪 了 ] 不想 白天 跑步 ， 去 神山 跑步 看书 时间 又 不够 [ 跪 了 ] 我要 跑步 跑步 跑步 [ 跪 了 ]   ​,0
传播 一下 负 能量 。 路过 户部 巷 ， 笑笑 介绍 说 这里 有个 纪念 大学生 跳江 英勇 救人 的 碑 。 我 ： 人 救上来 没 ， 大学生 死 了 吗 ？ 笑 ： 没死 也 不会 有碑 啊 ， 人救 没 救上来 不 清楚 。 我 ： 那 真是 活该 ～ 笑弹 了 一下 我 脑壳 说 我 没心没肺 。 人掉 江里 要么 是 自杀 要么 是 不 听 劝 非站 江边 或者 下去 游泳 。 都 有 什么 好救 的 。 白搭 ～   ​,0
女儿 睡醒 了 开始 哭 ， 给 了 她 奶瓶 ， 直接 反手 一 扔 打 到 我 眼睛 ， 然后 我 给 放 旁边 没理 她 ， 过 了 一会儿 自己 拿 起来 吸 ， 没吸 多久 直接 扔床 下 ， 看到 我 的 手机 又 拿 起来 扔床 下 ， 然后 又 来 打 我 ， 气 的 我 直接 很 大力 的 打 了 她 手 。 现在 总是 扔 东西 和 打人 ， 每次 轻声细语 给 她 说 不 可以 ， 当下 不敢 了 ， 过 不了 多久 又 开始 ， 真是 不 知道 该 怎么 教育 孩子 了 。,0
听   的 { % Hello ( 歌手 2018 金典 之夜 ) % }     前奏 就 决定 是 我 的 年度 最佳 之一 。 其实 { %# 亚洲 新歌 榜 #% } 上 还是 有 不少 好 音乐 的 。 [ good ] [ 鮮花 ]   ​,1
